proyecto_id;titulo;fecha_inicio;fecha_finalizacion;monto_financiado_solicitado;monto_financiado_adjudicado;cantidad_miembros_F;cantidad_miembros_M;cantidad_miembros_S/D;area;subarea;tipo_proyecto
19362;"RESISTENCIA A INSECTICIDAS PIRETROIDES EN TRIATOMA INFESTANS; ANÁLISIS DE MECANISMOS MOLECULARES Y DESARROLLO DE HERRAMIENTAS DE DETECCIÓN TEMPRANA";30/10/15;30/1/16;6000000;6000000;4;5;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19365;Desarrollo de Nanopartículas Biocompatibles como Vehículos de Ácidos Nucleicos al Interior de Células en Cultivo;6/11/15;6/1/16;1000000;1000000;5;7;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19366;Caracterización de complejos acil-CoA carboxilasa de bacterias patogénicas: Xanthomonas y Mycobacterium;30/10/15;30/1/16;2400000;2400000;3;3;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19368;Rol de la autofagia y del complejo ESCRTs en la replicación y brotación del virus Junín (JUNV);30/10/15;30/12/15;1000000;1000000;2;3;0;CIENCIAS MÉDICAS Y DE LA SALUD;SIN DATOS;Ciencia
19369;Estudios para la producción de un formulado fungicida-insecticida para el manejo integrado de hongos aflatoxicogénicos e insectos vectores en el ecosistema de almacenamiento de maní;6/11/15;6/2/16;6000000;6000000;8;0;0;CIENCIAS AGRÍCOLAS;SIN DATOS;Ciencia
19370;Genómica comparativa y funcional de bacterias lácticas presente en quesos. Análisis de las vías de aroma y su relación con la homeostasis de pH.;30/10/15;30/1/16;6000000;6000000;2;5;0;CIENCIAS AGRÍCOLAS;SIN DATOS;Ciencia
19371;Panes saludables enriquecidos en componentes nutricionales. Estudio integral de la calidad panadera;30/10/15;30/12/15;1000000;1000000;4;0;0;INGENIERÍAS Y TECNOLOGÍAS;SIN DATOS;Ciencia
19372;Distribución geográfica, hospederos y patologías producidas por microorganismos asociados a triatominos, y su posible utilización para el control biológico de los vectores de la enfermedad de Chagas;30/10/15;30/1/16;2400000;2400000;6;4;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19373;EFECTO EPIGENETICO TRANSGENERACIONAL DE LA DEFICIENCIA DE FOLATO DURANTE EL DESARROLLO EMBRIONARIO EN VERTEBRADOS;2/10/15;2/4/19;5000000;5000000;3;5;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19374;Estudios sobre la vía molecular de señalización involucrada en el establecimiento de la interacción simbiótica entre Arachis hypogaea L. (maní) y rizobios;6/11/15;6/1/16;1000000;1000000;1;1;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19375;Estudios bioquímicos y genéticos de la interacción Arachis hypogaea L. (maní) - microorganismos promotores del crecimiento vegetal;6/11/15;6/2/16;2400000;2400000;3;3;0;CIENCIAS AGRÍCOLAS;SIN DATOS;Ciencia
19376;Búsqueda y caracterización de genes implicados en la defensa de tomate (Solanum lycopersicum) durante su interacción con el agente causal de la peca bacteriana, Pseudomonas syringae;30/10/15;30/1/16;2400000;2400000;1;4;0;CIENCIAS AGRÍCOLAS;SIN DATOS;Ciencia
19378;PELÍCULAS NANOCOMPUESTAS: DISEÑO DE NUEVAS MATRICES ESTRUCTURALES Y FUNCIONALES A BASE BIOPOLÍMEROS;30/10/15;30/12/15;1000000;1000000;5;1;0;INGENIERÍAS Y TECNOLOGÍAS;SIN DATOS;Ciencia
19379;Estudio de propiedades electrocatalíticas de óxidos metálicos para la reducción de oxígeno en dispositivos electroquímicos.;13/11/15;13/5/18;1000000;1000000;1;5;0;INGENIERÍAS Y TECNOLOGÍAS;SIN DATOS;Ciencia
19380;Rol de la hormona del crecimiento durante la reanudación de la actividad ovárica posparto y en trastornos reproductivos en bovinos;2/10/15;2/1/16;5000000;5000000;9;6;0;CIENCIAS AGRÍCOLAS;SIN DATOS;Ciencia
19381;Valorización de residuos sólidos agroindustriales;30/10/15;30/12/15;1000000;1000000;2;5;0;INGENIERÍAS Y TECNOLOGÍAS;SIN DATOS;Ciencia
19382;Ideologías lingüísticas en la prensa escrita en Argentina (1810-1930). Corpus, teorías, métodos;30/10/15;30/1/16;3620000;3620000;4;4;0;HUMANIDADES;SIN DATOS;Ciencia
19383;DESARROLLO DE HERRAMIENTAS BIOANALÍTICAS PARA EL DIAGNÓSTICO Y CONTROL DE LA CONTAMINACIÓN AMBIENTAL UTILIZANDO A LOS PECES COMO BIOSENSORES;30/10/15;30/1/16;4450000;4450000;6;7;0;INGENIERÍAS Y TECNOLOGÍAS;SIN DATOS;Ciencia
19384;Caracterización fisicoquímica de cadenas de transferencia electrónica en metaloenzimas redox con aplicaciones biotecnológicas;2/10/15;2/4/19;5000000;5000000;3;8;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19385;Evaluación, Planeamiento y Desarrollo Sustentable de la Industria del Petróleo y Gas No Convencional (Shale);2/10/15;2/12/15;998000;998000;2;3;0;INGENIERÍAS Y TECNOLOGÍAS;SIN DATOS;Ciencia
19386;DESARROLLO Y EVALUACIÓN DE MATERIALES POLIMÉRICOS Y NANOCOMPUESTOS DE MATRIZ POLIMÉRICA CON APLICACIONES INDUSTRIALES DIVERSAS;30/10/15;30/1/16;6000000;6000000;5;8;0;INGENIERÍAS Y TECNOLOGÍAS;SIN DATOS;Ciencia
19387;Procesos del desarrollo con efectos locales y globales sobre la variabilidad craneodental: aproximaciones experimentales y comparativas;30/10/15;30/1/16;2280000;2280000;3;6;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19388;Desarrollo de sensores fototérmicos para medición de trazas en gases y líquidos;13/11/15;13/2/16;5940000;5940000;5;10;0;INGENIERÍAS Y TECNOLOGÍAS;SIN DATOS;Ciencia
19389;Análisis de las propiedades biofertilizantes y detoxificantes de aluminio  de Pseudomonas para su aplicación como componentes de insumos agrícolas.;6/11/15;6/1/16;950000;950000;1;2;0;CIENCIAS AGRÍCOLAS;SIN DATOS;Ciencia
19391;Variabilidad y bases moleculares de la restriccion al crecimiento impuesta por la deficiencia de potasio en trigo pan (Triticum aestivum);30/10/15;30/1/16;5000000;5000000;4;3;0;CIENCIAS AGRÍCOLAS;SIN DATOS;Ciencia
19392;Catalizadores estructurados para aplicaciones ambientales e industriales;2/10/15;2/12/15;1000000;1000000;4;5;0;INGENIERÍAS Y TECNOLOGÍAS;SIN DATOS;Ciencia
19393;Campesinado y huancas en el paisaje agrario del Valle Calchaquí Norte (Cachi, Salta);30/10/15;30/12/15;1000000;1000000;12;4;0;HUMANIDADES;SIN DATOS;Ciencia
19394;Recuperación de hidrógeno, captura y utilización de  dióxido de carbono empleando membranas  y adsorbentes.;2/10/15;2/4/19;5000000;5000000;7;3;0;INGENIERÍAS Y TECNOLOGÍAS;SIN DATOS;Ciencia
19395;Nuevas vacunas multi-componentes contra diferentes especies del género Bordetella que causan impacto en la salud pública: evaluación de la vía mucosal  de inmunización;30/10/15;30/12/15;1000000;1000000;SIN DATOS;SIN DATOS;SIN DATOS;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19396;Estudio de procesos electrocataliticos sobre superficies modelo: Evaluación del rol de discontinuidades superficiales en reacciones de interés en celdas de combustible.;2/10/15;2/1/16;5000000;5000000;4;4;0;INGENIERÍAS Y TECNOLOGÍAS;SIN DATOS;Ciencia
19397;Fotoquímica de moléculas de interés biológico y/o medioambiental. Estudios en medios homogéneos y microheterogéneos;6/11/15;6/2/16;2400000;2400000;3;3;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19398;PARTICIAPCIÓN DE LÍPIDOS EN LA AGREGACIÓN DE ALFA-SINUCLEÍNA Y EN LA DIFERENCIACION DE NEURONAS DOPAMINÉRGICAS: RELEVANCIA PARA LA ENFERMEDAD DE PARKINSON;30/10/15;30/12/15;1000000;1000000;1;2;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19399;Probióticos de leche materna y exopolisacáridos de bacterias lácticas como nuevos ingredientes funcionales para productos lácteos.;2/10/15;2/1/16;6000000;6000000;6;2;0;INGENIERÍAS Y TECNOLOGÍAS;SIN DATOS;Ciencia
19400;OPTIMIZACIÓN DE LAS CONDICIONES DE FERMENTACIÓN PARA LA PRODUCCIÓN HETERÓLOGA DE LACASA POR PICHIA PASTORIS. POTENCIAL APLICACIÓN EN PROCESOS ECO-AMIGABLES.;6/11/15;6/1/16;1000000;1000000;7;1;0;INGENIERÍAS Y TECNOLOGÍAS;SIN DATOS;Ciencia
19401;Fotoestabilidad de compuestos fenólicos. Evaluación de su potencial capacidad como aditivos antioxidantes y anti-microbianos.;6/11/15;6/2/16;2400000;2400000;7;0;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19403;'Caracterización funcional de proteínas involucradas en mecanismos de regulación redox en protozoos. Estudio de mecanismos de S-nitrosilación y S-glutationilación de proteínas en Trypanosoma cruzi'.;2/10/15;2/1/16;2400000;2400000;3;4;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19405;Estudios de plasticidad y preservación de neuronas colinéricas del SNC en modelo transgénico de Alzheimer;13/11/15;13/2/16;6000000;6000000;3;2;0;CIENCIAS MÉDICAS Y DE LA SALUD;SIN DATOS;Ciencia
19406;Exposición perinatal a pesticidas de uso agrícola: evaluación de los efectos a largo plazo sobre las adaptaciones fisiológicas del miometrio durante la gestación y el parto;2/10/15;2/12/15;1000000;1000000;3;1;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19407;Materialidades, circuitos y figuras de la lectura y la escritura en la literatura colonial latinoamericana ((siglos XVI y XVII);30/10/15;30/1/16;1800000;1800000;7;3;0;HUMANIDADES;SIN DATOS;Ciencia
19408;Respuestas de defensa y cambios en la pared celular mediados por poliaminas en plantas durante su interacción con patógenos y endofitos bacterianos;30/10/15;30/1/16;2400000;2400000;3;6;0;CIENCIAS AGRÍCOLAS;SIN DATOS;Ciencia
19409;Producción de energía renovable mediante oxireformado de bio-alcoholes en reactores no convencionales.;2/10/15;2/1/16;2400000;2400000;4;2;0;INGENIERÍAS Y TECNOLOGÍAS;SIN DATOS;Ciencia
19410;Desarrollo de sistemas fotosensibilizadores nanoparticulados con potencial aplicación en terapia fotodinámica y radioterapia;30/10/15;30/12/15;960000;960000;1;4;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19412;Estudio del movimiento y replicación de Citrus psorosis virus y Mirafiori lettuce big-vein virus;30/10/15;30/12/15;1000000;1000000;6;3;0;CIENCIAS AGRÍCOLAS;SIN DATOS;Ciencia
19413;RECURSOS GENÉTICOS DE BULBOSAS ORNAMENTALES DE AMARYLLIDACEAE;6/11/15;6/2/16;4780000;4780000;3;2;0;CIENCIAS AGRÍCOLAS;SIN DATOS;Ciencia
19414;ACUMULACIÓN BIOLÓGICA DEL CARBONO. Regulación de la partición intracelular de intermediarios glucolíticos y de las enzimas implicadas en la síntesis de almidón y ácidos grasos en organismos fotosintéticos.;2/10/15;2/1/16;2400000;2400000;2;5;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19415;Electroquímica de sustancias de interés en los sistemas agroalimentarios y de sanidad animal. Desarrollo de sensores y  biosensores electroquímicos y aplicaciones analíticas.;6/11/15;6/2/16;6000000;6000000;5;7;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19416;Física de campos y cuerdas y sus aplicaciones a la gravitación y la mecánica estadística;30/10/15;30/1/16;2893500;2893500;0;3;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19417;Auto-ensamblado de tioles alifáticos sobre superficies de monocristales de Au(100): preparación y caracterización.;30/10/15;30/12/15;1000000;1000000;5;2;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19418;ANÁLISIS DE LA INMUNOGENICIDAD DEL INTERFERON ALFA 2B N-GLICOSILADO (IFN-alfa-2b-4N) Y OBTENCIÓN DE VARIANTES QUE EXHIBAN INMUNOGENICIDAD REDUCIDA;2/10/15;2/12/15;1000000;1000000;2;2;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19419;Estudio de la respuesta uterina al tratamiento crónico con estrógenos. Implicancia de la exposición perinatal a Bisfenol A;2/10/15;2/4/18;1000000;1000000;2;0;0;CIENCIAS MÉDICAS Y DE LA SALUD;SIN DATOS;Ciencia
19420;Estudio filogeográfico de Anadenanthera colubrina var. cebil y su relación con la historia demográfica de los Bosques Secos Neotropicales Estacionales;6/11/15;6/1/16;919000;919000;4;1;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19421;INFLUENCIA DE LA MITOCONDRIA SOBRE LA REGULACIÓN EPIGENÉTICA DE PROMOTORES PARA GENES SUPRESORES DE TUMOR Y MICROARNs.;30/10/15;30/12/15;990000;990000;1;3;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19422;Gestión Óptima Integrada de Cadenas de Producción y Distribución en la Industria Petroquímica;2/10/15;2/1/16;5980000;5980000;4;8;0;INGENIERÍAS Y TECNOLOGÍAS;SIN DATOS;Ciencia
19423;'Eliminación de nitratos y nitritos presentes en agua mediante reducción catalítica: Estudio operando por ATR-FTIR de los intermediarios de reacción';2/10/15;2/12/15;1000000;1000000;5;1;0;INGENIERÍAS Y TECNOLOGÍAS;SIN DATOS;Ciencia
19425;Materiales Mesoporosos Estructurados para la Eliminación de CO y CO2 durante procesos de generación de H2;2/10/15;2/12/15;1000000;1000000;6;0;0;INGENIERÍAS Y TECNOLOGÍAS;SIN DATOS;Ciencia
19427;Regulación de la síntesis de ácidos grasos y fosfolípidos en bacterias Gram-positivas;30/10/15;30/1/16;2400000;2400000;4;4;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19428;Rol de las especies reactivas del oxígeno generadas en cloroplasto durante el desarrollo y la senescencia foliar;29/12/15;29/3/16;2400000;2400000;1;4;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19430;Efectos de la contaminación acústica sobre el canto de advertencia y el comportamiento reproductivo de los anfibios: sus implicancias prácticas en manejo y conservación;6/11/15;6/1/16;971000;971000;0;5;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19431;Influencia del estrés en la reproducción: Participación del Receptor de Melanocortina 2 (MC2R) en la respuesta ovárica a la ACTH.;2/10/15;2/12/15;1000000;1000000;8;3;0;CIENCIAS AGRÍCOLAS;SIN DATOS;Ciencia
19432;DROSOPHILA MELANOGASTER COMO MODELO PARA EL ESTUDIO DE ENFERMEDADES CARDIOVASCULARES HUMANAS.ROL DE EIF4E-1/2 Y LA VIA TOR EN EL  ENVEJECIMIENTO CARDIOVASCULAR Y ARRITMOGÉNESIS.;30/10/15;30/1/16;2400000;2400000;2;2;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19434;Anfibios anuros de los agroecosistemas y sistemas naturales de la provincia de Córdoba: historias de vida, ecotoxicología e implicancias demográficas para su manejo y conservación;6/11/15;6/1/16;1000000;1000000;4;0;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19435;Nuevas formas de orden electrónico en oxidos;30/10/15;30/1/16;6000000;6000000;3;6;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19436;ESTUDIO DE LAS PROPIEDADES ESTRUCTURALES Y BIOLÓGICAS DE NANOCOMPLEJOS FORMADOS POR ALBUMINAS Y COMPUESTOS BIOACTIVOS        LIPOFILICOS;2/10/15;2/1/16;4920000;4920000;3;3;0;INGENIERÍAS Y TECNOLOGÍAS;SIN DATOS;Ciencia
19438;Indicadores tempranos de efectos secundarios causados por glifosato en especies con sensibilidaddiferencial al herbicida;2/10/15;2/12/15;1000000;1000000;3;1;0;CIENCIAS AGRÍCOLAS;SIN DATOS;Ciencia
19439;SENSIBILIDAD A GLIFOSATO Y POTENCIAL REPRODUCTIVO EN BIOTIPOS DE Conyza bonariensis  (L.) CRONQUIST DEL CENTRO-NORTE DE ARGENTINA;2/10/15;2/1/16;2400000;2400000;3;3;0;CIENCIAS AGRÍCOLAS;SIN DATOS;Ciencia
19440;Calcio como nexo principal entre diferentes cascadas de señalización que gobiernan la adquisición de lacapacidad fecundante del espermatozoide de mamíferos;30/10/15;30/1/16;2400000;2400000;1;4;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19441;Arañas migalomorfas del arco peripampásico: filogeografía, modelos de distribución, cambio climático global y conservación;30/10/15;30/12/15;989000;989000;2;2;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19442;Desarrollo de inmunosensores electroquímicos empleando analitos péptido miméticos (fagos). Aplicaciones analíticas;6/11/15;6/1/16;1000000;1000000;0;2;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19443;Efecto de inoculante microbiano sobre el crecimiento, sanidad y rendimiento de plantas de maní. Perspectivas de aplicación como biopesticida y/o biofertilizante;6/11/15;6/1/16;1000000;1000000;3;2;0;CIENCIAS AGRÍCOLAS;SIN DATOS;Ciencia
19444;Diseño de nanomateriales basados en el silicio para aplicaciones biológicas;30/10/15;30/1/16;6000000;6000000;6;4;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19445;Vehículos Urbanos de Tracción Eléctrica: Sistema de Propulsión y Gestión de Energía;6/11/15;6/2/16;4750000;4750000;1;12;0;INGENIERÍAS Y TECNOLOGÍAS;SIN DATOS;Ciencia
19446;Atenuación fotodinámica de dos modelos parasitarios por fotosensibilizadores naturales y de diseño. Evaluación de las potenciales aplicaciones biotecnológicas.;30/10/15;30/12/15;1000000;1000000;4;2;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19447;Efecto de los parámetros de soldadura y el tratamiento térmico sobre la microestructura y la resistencia al desgaste de recargues nanoestructurados base hierro;11/12/15;11/2/16;980000;980000;1;6;0;INGENIERÍAS Y TECNOLOGÍAS;SIN DATOS;Ciencia
19448;CALIDAD E INOCUIDAD DEL SORGO (Sorghum bicolor L) UTILIZADO EN LA PRODUCCIÓN DE BIOETANOL Y DE SUS COPRODUCTOS DESTINADOS A LA ALIMENTACIÓN ANIMAL;6/11/15;6/1/16;1000000;1000000;4;0;0;INGENIERÍAS Y TECNOLOGÍAS;SIN DATOS;Ciencia
19449;Estudios estructurales y funcionales de factores de transcripción de la familia TCP de Arabidopsis thaliana;2/10/15;2/1/16;1600000;1600000;3;0;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19450;Estudios de procesos fotofísicos y fotoquímicos en sistemas confinados;6/11/15;6/1/16;1000000;1000000;SIN DATOS;SIN DATOS;SIN DATOS;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19451;Electroquímica del analgésico opioide Tapentadol. Desarrollo de métodos electroanalíticos para su dosaje en medicamentos y muestras biológicas;6/11/15;6/1/16;1000000;1000000;1;1;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19453;Análisis de la capacidad moduladora de la respuesta inflamatoria del tracto gastrointestinal de productos obtenidos por fermentación de leche con bacterias ácido lácticas y levaduras. Estudios de las propiedades de la fracción no microbiana.;30/10/15;30/1/16;2400000;2400000;4;2;0;INGENIERÍAS Y TECNOLOGÍAS;SIN DATOS;Ciencia
19454;Caracterización molecular y química de poblaciones de Valeriana carnosa Sm. (Valerianoideae-Caprifoliaceae): conservación y bioprospección de una especie nativa de Patagonia;30/10/15;30/4/18;1000000;1000000;4;2;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19455;Diagnóstico de Averías en Accionamientos Eléctricos;6/11/15;6/2/16;4610000;4610000;0;17;0;INGENIERÍAS Y TECNOLOGÍAS;SIN DATOS;Ciencia
19456;Estimación de la heterosis realizada mediante el uso de información genómica en razas compuestas;30/10/15;30/12/15;1000000;1000000;2;4;0;CIENCIAS AGRÍCOLAS;SIN DATOS;Ciencia
19458;Determinación de biomarcadores eco-fisiológicos en dos especies de pingüinos antárticos P. papua y P. adeliae: Un estudio proteómico, metabólico, inmunológico y hormonal;30/10/15;30/12/15;1000000;1000000;2;3;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19459;Desarrollo de algoritmos para estimar la estructura del bosque con datos satelitales de resolución submétrica;30/10/15;30/4/18;1000000;1000000;0;6;0;CIENCIAS AGRÍCOLAS;SIN DATOS;Ciencia
19461;EFECTO DE LAS CARACTERÍSTICAS FÍSICAS DEL HÁBITAT SOBRE LA REPRODUCCIÓN DE LAS AVES EN BOSQUES NATURALES DEL NORESTE DE LA PROVINCIA DE BUENOS AIRES;30/10/15;30/12/15;1000000;1000000;1;4;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19467;DETERMINACIÓN DE PERFILES ENZIMÁTICOS LIGNOCELULOLÍTICOS DE HONGOSECTOMICORRÍCICOS CANDIDATOS A INOCULACIÓN EN VIVEROS FORESTALES DE LENGAY PINO PONDEROSA;30/10/15;30/4/18;964500;964500;4;4;0;CIENCIAS AGRÍCOLAS;SIN DATOS;Ciencia
19468;Mecanismos de regeneración de la médula espinal del axolotl: una aproximación de biología de sistemas;30/10/15;30/1/16;2400000;2400000;0;3;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19469;Caracterización de las proteínas de choque térmico de 90-kDa en el apoplasto durante la infección por organismos fitopatógenos;30/10/15;30/12/15;1000000;1000000;2;3;0;CIENCIAS AGRÍCOLAS;SIN DATOS;Ciencia
19470;Identificación metagenómica de genes de origen ruminal involucrados en degradación de carbohidratos. Aislamiento y diseño de cepas para desarrollo de tecnologías en nutrición ganadera.;30/10/15;30/1/16;2400000;2400000;2;3;0;INGENIERÍAS Y TECNOLOGÍAS;SIN DATOS;Ciencia
19471;Rol de NOD2 en la respuesta inmune innata en infecciones con virus Junín;30/10/15;30/12/15;1000000;1000000;3;3;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19474;Mechanistic basis of endocannabinoid signaling;30/10/15;29/2/16;32000000;32000000;2;6;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19475;PRH- 2012-0011 Influencia del control químico y la latitud geográfica/altitud sobre el fenotipo y genotipo de poblaciones argentino-bolivianas de Triatoma infestans;20/11/15;20/2/16;1847040;1847040;4;1;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
23741;Estrategias reproductivas de gasterópodos. Perivitelinas defensivas en huevos de Pomacea;30/10/15;30/4/19;11400000;11400000;3;4;0;SIN DATOS;SIN DATOS;SIN DATOS
19315;Transferencia tecnológica ciega y el problema de la apropiabilidad de los resultados de I D. Una mirada desde el PLACTED;6/3/15;6/9/17;1499680;1499680;4;5;0;CIENCIAS SOCIALES;SIN DATOS;Ciencia
5738;Terapia con mifepristona para un grupo seleccionado de pacientes con cáncer de mama con alta expresión de la isoforma A del Rece;4/9/15;4/11/15;14513000;14513000;7;5;0;CIENCIAS MÉDICAS Y DE LA SALUD;SIN DATOS;Ciencia
5741;DESARROLLO, VALIDACIÓN Y APLICACIÓN DE MÉTODOS INMUNOENZIMÁTICOS PARA LA CARACTERIZACIÓN DE RIESGO DE FIEBRE AFTOSA EN APOYO A LAS POLITICAS DE VACUNACIÓN PARA LA VIDA;3/7/15;3/10/15;18750000;18750000;12;4;0;CIENCIAS AGRÍCOLAS;SIN DATOS;Ciencia
